File,Status,Centroid,Orientation,CNN_Predicted_Taxa,CNN_Predicted_Score,X_0,X_1,X_2,X_3,X_4,X_5,X_6,X_7,X_8,X_9,X_10,X_11,X_12,X_13,X_14,X_15,X_16,Y_0,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7,Y_8,Y_9,Y_10,Y_11,Y_12,Y_13,Y_14,Y_15,Y_16,File_Name,Unnamed: 0,1. Taxonomic Level,2. Taxonomic Level,3. Taxonomic Level,4. Taxonomic Level,5. Taxonomic Level,Capture location,Capture location - LAT,Capture location - LONG,Capture method,Date Database Addition,Date of Sample Collection,Device,File Name,Files,Image ID,Method of Identification,Observer,Organisation,Original File Name,Project,Project Description,Publication DOI,Sex,Specimen ID,Wing side,Damaged Wing,TAXA LABEL,Landmark Label,Segmentation Label,Number
aedes_cnn-study_f_r_eb9068df7cb3.tif,Full Skeleton,1182,right,Aedes_sticticus,0.95,0.578125,0.04531249999999998,0.014062499999999978,0.0,0.004687499999999956,0.035937499999999956,0.09687499999999993,0.1796875,0.2828125,0.4921875,0.38125,0.37968749999999996,0.353125,0.34843749999999996,0.35468749999999993,0.22499999999999998,0.25,0.3375,0.309375,0.35625,0.4125,0.465625,0.525,0.5875,0.63125,0.6875,0.5,0.4875,0.44375,0.4375,0.39375,0.371875,0.34375,0.4875,aedes_cnn-study_f_r_eb9068df7cb3.png,859.0,Culicidae,Aedes,-,sticticus,-,MISSING VALUE,48.824224,11.764896,bg-sentinel,2024-04-02 00:00:00,2017-08-08 00:00:00,leica-m205c,aedes_cnn-study_f_r_eb9068df7cb3.tif,Culicidae/aedes/aedes_cnn-study_f_r_eb9068df7cb3.tif,eb9068df7cb3,morphology,f.g.sauer,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/CNN Studie f/Flügel HannahFelix/aedes sticticus/Ae stic 129.tif,CNN-Study,"A proof-of-concept study to analyse the potential of a CNN to identify mosquito species based on wing images. Therefore, seven Aedes species and different non-Aedes mosquitoes were collected at different sampling locations in Germany. ",10.1038/s41598-024-53631-x,F,272,R,0.0,Aedes_sticticus,not labeled,not labeled,
aedes_cnn-study_f_r_8e4dcd92800e.tif,Full Skeleton,1300,right,Aedes_communis-punctor-pair,0.32,0.6015625,0.04062499999999991,0.014062499999999978,0.0,0.006249999999999978,0.0390625,0.1015625,0.18593749999999998,0.303125,0.5140625,0.39531249999999996,0.39374999999999993,0.36249999999999993,0.35624999999999996,0.365625,0.2421875,0.2421875,0.35,0.31875,0.365625,0.428125,0.484375,0.540625,0.603125,0.659375,0.715625,0.51875,0.5125,0.46875,0.465625,0.41875,0.384375,0.3625,0.515625,aedes_cnn-study_f_r_8e4dcd92800e.png,943.0,Culicidae,Aedes,-,sticticus,-,MISSING VALUE,48.824224,11.764896,bg-sentinel,2024-04-02 00:00:00,2017-05-30 00:00:00,leica-m205c,aedes_cnn-study_f_r_8e4dcd92800e.tif,Culicidae/aedes/aedes_cnn-study_f_r_8e4dcd92800e.tif,8e4dcd92800e,morphology,f.g.sauer,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/CNN Studie f/Flügel HannahFelix/aedes sticticus/Ae stic 24.tif,CNN-Study,"A proof-of-concept study to analyse the potential of a CNN to identify mosquito species based on wing images. Therefore, seven Aedes species and different non-Aedes mosquitoes were collected at different sampling locations in Germany. ",10.1038/s41598-024-53631-x,F,735,R,0.0,Aedes_sticticus,not labeled,not labeled,
aedes_cnn-study_f_r_cbc2d5acc336.tif,Full Skeleton,992,right,Aedes_sticticus,0.98,0.559375,0.0390625,0.012499999999999956,0.0,0.010937499999999933,0.04531249999999998,0.109375,0.18593749999999998,0.296875,0.48906249999999996,0.3828125,0.375,0.3453125,0.3421875,0.3453125,0.20937499999999998,0.234375,0.325,0.3,0.353125,0.409375,0.475,0.528125,0.5875,0.640625,0.7,0.496875,0.4875,0.440625,0.440625,0.396875,0.365625,0.346875,0.496875,aedes_cnn-study_f_r_cbc2d5acc336.png,975.0,Culicidae,Aedes,-,sticticus,-,MISSING VALUE,48.824224,11.764896,bg-sentinel,2024-04-02 00:00:00,2017-05-30 00:00:00,leica-m205c,aedes_cnn-study_f_r_cbc2d5acc336.tif,Culicidae/aedes/aedes_cnn-study_f_r_cbc2d5acc336.tif,cbc2d5acc336,morphology,f.g.sauer,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/CNN Studie f/Flügel HannahFelix/aedes sticticus/Ae stic 53.tif,CNN-Study,"A proof-of-concept study to analyse the potential of a CNN to identify mosquito species based on wing images. Therefore, seven Aedes species and different non-Aedes mosquitoes were collected at different sampling locations in Germany. ",10.1038/s41598-024-53631-x,F,994,R,0.0,Aedes_sticticus,not labeled,not labeled,
aedes_cnn-study_f_r_fa243d988c06.tif,Full Skeleton,1146,right,Aedes_sticticus,0.94,0.5625,0.04843750000000002,0.017187500000000022,0.0,0.004687499999999956,0.03749999999999998,0.09375,0.1796875,0.2875,0.4828125,0.38749999999999996,0.38593749999999993,0.35624999999999996,0.353125,0.35624999999999996,0.20937499999999998,0.23281249999999998,0.346875,0.309375,0.353125,0.409375,0.465625,0.525,0.58125,0.628125,0.6875,0.5,0.4875,0.45,0.446875,0.40625,0.38125,0.35625,0.496875,aedes_cnn-study_f_r_fa243d988c06.png,941.0,Culicidae,Aedes,-,sticticus,-,MISSING VALUE,48.824224,11.764896,bg-sentinel,2024-04-02 00:00:00,2017-05-30 00:00:00,leica-m205c,aedes_cnn-study_f_r_fa243d988c06.tif,Culicidae/aedes/aedes_cnn-study_f_r_fa243d988c06.tif,fa243d988c06,morphology,f.g.sauer,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/CNN Studie f/Flügel HannahFelix/aedes sticticus/Ae stic 22.tif,CNN-Study,"A proof-of-concept study to analyse the potential of a CNN to identify mosquito species based on wing images. Therefore, seven Aedes species and different non-Aedes mosquitoes were collected at different sampling locations in Germany. ",10.1038/s41598-024-53631-x,F,719,R,0.0,Aedes_sticticus,not labeled,not labeled,
aedes_cnn-study_f_r_67dd278134cc.tif,Full Skeleton,1205,right,Aedes_sticticus,0.93,0.5796874999999999,0.03125,0.012499999999999956,0.0,0.006249999999999978,0.03749999999999998,0.09999999999999998,0.18437499999999996,0.29374999999999996,0.5046875,0.37812499999999993,0.37187499999999996,0.35,0.34687499999999993,0.34843749999999996,0.2265625,0.23906249999999996,0.328125,0.33125,0.36875,0.428125,0.4875,0.540625,0.59375,0.646875,0.69375,0.49375,0.49375,0.446875,0.446875,0.4,0.371875,0.353125,0.496875,aedes_cnn-study_f_r_67dd278134cc.png,928.0,Culicidae,Aedes,-,sticticus,-,MISSING VALUE,48.832372,11.748199,bg-sentinel,2024-04-02 00:00:00,2017-05-30 00:00:00,leica-m205c,aedes_cnn-study_f_r_67dd278134cc.tif,Culicidae/aedes/aedes_cnn-study_f_r_67dd278134cc.tif,67dd278134cc,morphology,f.g.sauer,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/CNN Studie f/Flügel HannahFelix/aedes sticticus/Ae stic 191.tif,CNN-Study,"A proof-of-concept study to analyse the potential of a CNN to identify mosquito species based on wing images. Therefore, seven Aedes species and different non-Aedes mosquitoes were collected at different sampling locations in Germany. ",10.1038/s41598-024-53631-x,F,650,R,0.0,Aedes_sticticus,not labeled,not labeled,
aedes_cnn-study_f_r_015cfde1a1bd.tif,Full Skeleton,1187,right,Aedes_sticticus,0.99,0.6078125000000001,0.04375000000000007,0.015625,0.0,0.0031250000000000444,0.042187500000000044,0.10625000000000007,0.203125,0.321875,0.53125,0.41718750000000004,0.4125000000000001,0.375,0.36875,0.375,0.23750000000000004,0.259375,0.296875,0.303125,0.353125,0.41875,0.475,0.5375,0.6,0.65,0.70625,0.4875,0.475,0.4375,0.434375,0.384375,0.35,0.33125,0.49375,aedes_cnn-study_f_r_015cfde1a1bd.png,958.0,Culicidae,Aedes,-,sticticus,-,MISSING VALUE,48.824224,11.764896,bg-sentinel,2024-04-02 00:00:00,2017-05-30 00:00:00,leica-m205c,aedes_cnn-study_f_r_015cfde1a1bd.tif,Culicidae/aedes/aedes_cnn-study_f_r_015cfde1a1bd.tif,015cfde1a1bd,morphology,f.g.sauer,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/CNN Studie f/Flügel HannahFelix/aedes sticticus/Ae stic 38.tif,CNN-Study,"A proof-of-concept study to analyse the potential of a CNN to identify mosquito species based on wing images. Therefore, seven Aedes species and different non-Aedes mosquitoes were collected at different sampling locations in Germany. ",10.1038/s41598-024-53631-x,F,856,R,0.0,Aedes_sticticus,not labeled,not labeled,
aedes_cnn-study_f_r_aa1e44df0234.tif,Full Skeleton,1169,right,Aedes_vexans,0.47,0.578125,0.04531249999999998,0.018750000000000044,0.0,0.006249999999999978,0.042187500000000044,0.10781249999999998,0.1953125,0.3109375,0.5109375,0.38593750000000004,0.384375,0.35624999999999996,0.353125,0.3578125,0.22343749999999996,0.24375000000000002,0.34375,0.321875,0.371875,0.434375,0.484375,0.5375,0.596875,0.64375,0.690625,0.51875,0.496875,0.453125,0.453125,0.409375,0.38125,0.359375,0.50625,aedes_cnn-study_f_r_aa1e44df0234.png,899.0,Culicidae,Aedes,-,sticticus,-,MISSING VALUE,48.832372,11.748199,bg-sentinel,2024-04-02 00:00:00,2017-05-30 00:00:00,leica-m205c,aedes_cnn-study_f_r_aa1e44df0234.tif,Culicidae/aedes/aedes_cnn-study_f_r_aa1e44df0234.tif,aa1e44df0234,morphology,f.g.sauer,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/CNN Studie f/Flügel HannahFelix/aedes sticticus/Ae stic 165.tif,CNN-Study,"A proof-of-concept study to analyse the potential of a CNN to identify mosquito species based on wing images. Therefore, seven Aedes species and different non-Aedes mosquitoes were collected at different sampling locations in Germany. ",10.1038/s41598-024-53631-x,F,520,R,0.0,Aedes_sticticus,not labeled,not labeled,
aedes_cnn-study_f_r_a8e76e9d9604.tif,Full Skeleton,1055,right,Aedes_vexans,0.91,0.5828125000000001,0.0390625,0.015625,0.0,0.0078125,0.04531250000000009,0.10625000000000007,0.19062500000000004,0.28593750000000007,0.5046875000000001,0.4,0.3968750000000001,0.37031250000000004,0.3578125000000001,0.36406250000000007,0.22968750000000004,0.25468750000000007,0.328125,0.309375,0.353125,0.425,0.4875,0.540625,0.596875,0.65,0.7,0.496875,0.490625,0.44375,0.446875,0.4,0.36875,0.353125,0.5,aedes_cnn-study_f_r_a8e76e9d9604.png,1016.0,Culicidae,Aedes,-,sticticus,-,MISSING VALUE,48.824224,11.764896,bg-sentinel,2024-04-02 00:00:00,2017-08-08 00:00:00,leica-m205c,aedes_cnn-study_f_r_a8e76e9d9604.tif,Culicidae/aedes/aedes_cnn-study_f_r_a8e76e9d9604.tif,a8e76e9d9604,morphology,f.g.sauer,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/CNN Studie f/Flügel HannahFelix/aedes sticticus/Ae stic 90.tif,CNN-Study,"A proof-of-concept study to analyse the potential of a CNN to identify mosquito species based on wing images. Therefore, seven Aedes species and different non-Aedes mosquitoes were collected at different sampling locations in Germany. ",10.1038/s41598-024-53631-x,F,1279,R,0.0,Aedes_sticticus,not labeled,not labeled,
aedes_cnn-study_f_r_26d169ede251.tif,Full Skeleton,1097,right,Aedes_sticticus,0.96,0.584375,0.04531249999999998,0.017187500000000022,0.0,0.004687499999999956,0.04531249999999998,0.09843749999999996,0.18593749999999998,0.30000000000000004,0.515625,0.40312499999999996,0.396875,0.3765625,0.3734375,0.375,0.23281249999999998,0.25468749999999996,0.328125,0.30625,0.35625,0.421875,0.475,0.54375,0.596875,0.64375,0.696875,0.49375,0.48125,0.440625,0.4375,0.396875,0.371875,0.353125,0.496875,aedes_cnn-study_f_r_26d169ede251.png,909.0,Culicidae,Aedes,-,sticticus,-,MISSING VALUE,48.832372,11.748199,bg-sentinel,2024-04-02 00:00:00,2017-05-30 00:00:00,leica-m205c,aedes_cnn-study_f_r_26d169ede251.tif,Culicidae/aedes/aedes_cnn-study_f_r_26d169ede251.tif,26d169ede251,morphology,f.g.sauer,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/CNN Studie f/Flügel HannahFelix/aedes sticticus/Ae stic 174.tif,CNN-Study,"A proof-of-concept study to analyse the potential of a CNN to identify mosquito species based on wing images. Therefore, seven Aedes species and different non-Aedes mosquitoes were collected at different sampling locations in Germany. ",10.1038/s41598-024-53631-x,F,566,R,0.0,Aedes_sticticus,not labeled,not labeled,
aedes_cnn-study_f_r_14dc003f38f4.tif,Full Skeleton,1025,right,Aedes_vexans,0.93,0.6062500000000001,0.046875,0.018750000000000044,0.0,0.0031250000000000444,0.03750000000000009,0.09843750000000007,0.1953125,0.3031250000000001,0.5078125,0.4140625,0.4078125,0.375,0.37031250000000004,0.37812500000000004,0.22031250000000002,0.2484375000000001,0.315625,0.296875,0.346875,0.4125,0.465625,0.528125,0.590625,0.640625,0.6875,0.484375,0.471875,0.434375,0.434375,0.39375,0.359375,0.340625,0.4875,aedes_cnn-study_f_r_14dc003f38f4.png,966.0,Culicidae,Aedes,-,sticticus,-,MISSING VALUE,48.824224,11.764896,bg-sentinel,2024-04-02 00:00:00,2017-05-30 00:00:00,leica-m205c,aedes_cnn-study_f_r_14dc003f38f4.tif,Culicidae/aedes/aedes_cnn-study_f_r_14dc003f38f4.tif,14dc003f38f4,morphology,f.g.sauer,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/CNN Studie f/Flügel HannahFelix/aedes sticticus/Ae stic 45.tif,CNN-Study,"A proof-of-concept study to analyse the potential of a CNN to identify mosquito species based on wing images. Therefore, seven Aedes species and different non-Aedes mosquitoes were collected at different sampling locations in Germany. ",10.1038/s41598-024-53631-x,F,921,R,0.0,Aedes_sticticus,not labeled,not labeled,
aedes_cnn-study_f_r_9849e609e325.tif,Full Skeleton,1137,right,Aedes_sticticus,0.97,0.5640625,0.04531249999999998,0.017187500000000022,0.0,0.004687500000000067,0.04062500000000002,0.10468750000000004,0.1953125,0.296875,0.49062500000000003,0.3828125,0.3765625,0.35468750000000004,0.3515625,0.3578125,0.2265625,0.24375000000000002,0.325,0.303125,0.35,0.41875,0.478125,0.5375,0.59375,0.64375,0.68125,0.4875,0.478125,0.440625,0.4375,0.403125,0.365625,0.35,0.490625,aedes_cnn-study_f_r_9849e609e325.png,893.0,Culicidae,Aedes,-,sticticus,-,MISSING VALUE,48.824224,11.764896,bg-sentinel,2024-04-02 00:00:00,2017-05-30 00:00:00,leica-m205c,aedes_cnn-study_f_r_9849e609e325.tif,Culicidae/aedes/aedes_cnn-study_f_r_9849e609e325.tif,9849e609e325,morphology,f.g.sauer,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/CNN Studie f/Flügel HannahFelix/aedes sticticus/Ae stic 16.tif,CNN-Study,"A proof-of-concept study to analyse the potential of a CNN to identify mosquito species based on wing images. Therefore, seven Aedes species and different non-Aedes mosquitoes were collected at different sampling locations in Germany. ",10.1038/s41598-024-53631-x,F,484,R,0.0,Aedes_sticticus,not labeled,not labeled,
aedes_cnn-study_f_r_ba658c603cf4.tif,Repaired,926,right,Aedes_sticticus,0.95,0.5874999999999999,0.0546875,0.014062499999999978,0.0,0.0078125,0.05781249999999993,0.11406249999999996,0.20937499999999998,0.321875,0.50625,0.39374999999999993,0.3921875,0.3671875,0.36249999999999993,0.36406249999999996,0.23124999999999996,0.25312499999999993,0.334375,0.31875,0.38125,0.44375,0.503125,0.55625,0.603125,0.65,0.7,0.48125,0.484375,0.44375,0.44375,0.396875,0.375,0.35625,0.496875,aedes_cnn-study_f_r_ba658c603cf4.png,845.0,Culicidae,Aedes,-,sticticus,-,MISSING VALUE,48.824224,11.764896,bg-sentinel,2024-04-02 00:00:00,2017-08-08 00:00:00,leica-m205c,aedes_cnn-study_f_r_ba658c603cf4.tif,Culicidae/aedes/aedes_cnn-study_f_r_ba658c603cf4.tif,ba658c603cf4,morphology,f.g.sauer,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/CNN Studie f/Flügel HannahFelix/aedes sticticus/Ae stic 116.tif,CNN-Study,"A proof-of-concept study to analyse the potential of a CNN to identify mosquito species based on wing images. Therefore, seven Aedes species and different non-Aedes mosquitoes were collected at different sampling locations in Germany. ",10.1038/s41598-024-53631-x,F,187,R,0.0,Aedes_sticticus,not labeled,not labeled,
aedes_cnn-study_f_r_722199dbdf1f.tif,Full Skeleton,1149,right,Aedes_sticticus,0.97,0.590625,0.04062500000000002,0.020312500000000067,0.0,0.0015625000000000222,0.03749999999999998,0.1015625,0.19062500000000004,0.296875,0.503125,0.396875,0.39375000000000004,0.3578125,0.35468750000000004,0.3578125,0.22812500000000002,0.2421875,0.328125,0.3125,0.35,0.415625,0.475,0.534375,0.596875,0.64375,0.69375,0.49375,0.478125,0.440625,0.440625,0.403125,0.365625,0.34375,0.503125,aedes_cnn-study_f_r_722199dbdf1f.png,923.0,Culicidae,Aedes,-,sticticus,-,MISSING VALUE,48.832372,11.748199,bg-sentinel,2024-04-02 00:00:00,2017-05-30 00:00:00,leica-m205c,aedes_cnn-study_f_r_722199dbdf1f.tif,Culicidae/aedes/aedes_cnn-study_f_r_722199dbdf1f.tif,722199dbdf1f,morphology,f.g.sauer,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/CNN Studie f/Flügel HannahFelix/aedes sticticus/Ae stic 187.tif,CNN-Study,"A proof-of-concept study to analyse the potential of a CNN to identify mosquito species based on wing images. Therefore, seven Aedes species and different non-Aedes mosquitoes were collected at different sampling locations in Germany. ",10.1038/s41598-024-53631-x,F,626,R,0.0,Aedes_sticticus,not labeled,not labeled,
aedes_cnn-study_f_r_e8128d160f0d.tif,Full Skeleton,959,right,Aedes_sticticus,0.99,0.578125,0.021874999999999978,0.012500000000000067,0.0,0.006249999999999978,0.04375000000000007,0.10781249999999998,0.18906250000000002,0.3125,0.49531250000000004,0.38750000000000007,0.384375,0.35625000000000007,0.3515625,0.35468750000000004,0.22812500000000002,0.24531250000000004,0.315625,0.29375,0.33125,0.4,0.45625,0.51875,0.578125,0.6375,0.678125,0.478125,0.465625,0.425,0.421875,0.378125,0.35,0.321875,0.478125,aedes_cnn-study_f_r_e8128d160f0d.png,839.0,Culicidae,Aedes,-,sticticus,-,MISSING VALUE,48.824224,11.764896,bg-sentinel,2024-04-02 00:00:00,2017-08-08 00:00:00,leica-m205c,aedes_cnn-study_f_r_e8128d160f0d.tif,Culicidae/aedes/aedes_cnn-study_f_r_e8128d160f0d.tif,e8128d160f0d,morphology,f.g.sauer,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/CNN Studie f/Flügel HannahFelix/aedes sticticus/Ae stic 110.tif,CNN-Study,"A proof-of-concept study to analyse the potential of a CNN to identify mosquito species based on wing images. Therefore, seven Aedes species and different non-Aedes mosquitoes were collected at different sampling locations in Germany. ",10.1038/s41598-024-53631-x,F,151,R,0.0,Aedes_sticticus,not labeled,not labeled,
aedes_cnn-study_f_r_eef013a5dfab.tif,Repaired,1144,right,Aedes_vexans,0.81,0.596875,0.04999999999999993,0.021874999999999978,0.0,0.004687499999999956,0.035937499999999956,0.10624999999999996,0.18906250000000002,0.30156249999999996,0.5015624999999999,0.396875,0.3921875,0.3671875,0.36406249999999996,0.36875,0.24843749999999998,0.24531249999999993,0.3375,0.296875,0.34375,0.403125,0.46875,0.515625,0.58125,0.63125,0.684375,0.503125,0.484375,0.44375,0.440625,0.4,0.371875,0.346875,0.4875,aedes_cnn-study_f_r_eef013a5dfab.png,931.0,Culicidae,Aedes,-,sticticus,-,MISSING VALUE,48.832372,11.748199,bg-sentinel,2024-04-02 00:00:00,2017-05-30 00:00:00,leica-m205c,aedes_cnn-study_f_r_eef013a5dfab.tif,Culicidae/aedes/aedes_cnn-study_f_r_eef013a5dfab.tif,eef013a5dfab,morphology,f.g.sauer,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/CNN Studie f/Flügel HannahFelix/aedes sticticus/Ae stic 194.tif,CNN-Study,"A proof-of-concept study to analyse the potential of a CNN to identify mosquito species based on wing images. Therefore, seven Aedes species and different non-Aedes mosquitoes were collected at different sampling locations in Germany. ",10.1038/s41598-024-53631-x,F,662,R,0.0,Aedes_sticticus,not labeled,not labeled,
aedes_cnn-study_f_r_15868f859883.tif,Full Skeleton,1027,right,Aedes_sticticus,0.99,0.5718749999999999,0.043749999999999956,0.014062499999999978,0.0,0.010937499999999933,0.04843750000000002,0.10312500000000002,0.1875,0.30156249999999996,0.503125,0.390625,0.3890625,0.3671875,0.359375,0.37187499999999996,0.22812500000000002,0.25468749999999996,0.3,0.275,0.334375,0.396875,0.453125,0.515625,0.565625,0.615625,0.678125,0.465625,0.459375,0.415625,0.4125,0.365625,0.3375,0.321875,0.465625,aedes_cnn-study_f_r_15868f859883.png,836.0,Culicidae,Aedes,-,sticticus,-,MISSING VALUE,48.824224,11.764896,bg-sentinel,2024-04-02 00:00:00,2017-08-08 00:00:00,leica-m205c,aedes_cnn-study_f_r_15868f859883.tif,Culicidae/aedes/aedes_cnn-study_f_r_15868f859883.tif,15868f859883,morphology,f.g.sauer,"bernhard-nocht-institute for tropical medicine, hamburg, germany",/Volumes/Crucial/mos_dataset_raw/bnitm/CNN Studie f/Flügel HannahFelix/aedes sticticus/Ae stic 108.tif,CNN-Study,"A proof-of-concept study to analyse the potential of a CNN to identify mosquito species based on wing images. Therefore, seven Aedes species and different non-Aedes mosquitoes were collected at different sampling locations in Germany. ",10.1038/s41598-024-53631-x,F,130,R,0.0,Aedes_sticticus,not labeled,not labeled,
